index,original_stem,original_input_name,original_target_name,original_caption_name,numbered_conditioning_name,numbered_target_name
000869,L311_1_crop024,L311_1_crop024.png,L311_1_crop024.png,L311_1_crop024.txt,conditioning_000869.png,target_000869.png
000870,L1311_1_crop012,L1311_1_crop012.png,L1311_1_crop012.png,L1311_1_crop012.txt,conditioning_000870.png,target_000870.png
000871,L211_1_crop017,L211_1_crop017.png,L211_1_crop017.png,L211_1_crop017.txt,conditioning_000871.png,target_000871.png
000872,L313_1_crop003,L313_1_crop003.png,L313_1_crop003.png,L313_1_crop003.txt,conditioning_000872.png,target_000872.png
000873,L303_0_crop021,L303_0_crop021.png,L303_0_crop021.png,L303_0_crop021.txt,conditioning_000873.png,target_000873.png
000874,L1311_1_crop010,L1311_1_crop010.png,L1311_1_crop010.png,L1311_1_crop010.txt,conditioning_000874.png,target_000874.png
000875,L111_1_crop025,L111_1_crop025.png,L111_1_crop025.png,L111_1_crop025.txt,conditioning_000875.png,target_000875.png
000876,L201_0_crop019,L201_0_crop019.png,L201_0_crop019.png,L201_0_crop019.txt,conditioning_000876.png,target_000876.png
000877,L222_0_crop034,L222_0_crop034.png,L222_0_crop034.png,L222_0_crop034.txt,conditioning_000877.png,target_000877.png
000878,L211_1_crop022,L211_1_crop022.png,L211_1_crop022.png,L211_1_crop022.txt,conditioning_000878.png,target_000878.png
000879,L3322_0_crop008,L3322_0_crop008.png,L3322_0_crop008.png,L3322_0_crop008.txt,conditioning_000879.png,target_000879.png
000880,L4322_0_crop023,L4322_0_crop023.png,L4322_0_crop023.png,L4322_0_crop023.txt,conditioning_000880.png,target_000880.png
000881,L3322_1_crop011,L3322_1_crop011.png,L3322_1_crop011.png,L3322_1_crop011.txt,conditioning_000881.png,target_000881.png
000882,L133_0_crop028,L133_0_crop028.png,L133_0_crop028.png,L133_0_crop028.txt,conditioning_000882.png,target_000882.png
000883,L111_0_crop034,L111_0_crop034.png,L111_0_crop034.png,L111_0_crop034.txt,conditioning_000883.png,target_000883.png
000884,L331_0_crop006,L331_0_crop006.png,L331_0_crop006.png,L331_0_crop006.txt,conditioning_000884.png,target_000884.png
000885,L324_0_crop027,L324_0_crop027.png,L324_0_crop027.png,L324_0_crop027.txt,conditioning_000885.png,target_000885.png
000886,L332_1_crop008,L332_1_crop008.png,L332_1_crop008.png,L332_1_crop008.txt,conditioning_000886.png,target_000886.png
000887,L211_2_crop017,L211_2_crop017.png,L211_2_crop017.png,L211_2_crop017.txt,conditioning_000887.png,target_000887.png
000888,L3122_2_crop006,L3122_2_crop006.png,L3122_2_crop006.png,L3122_2_crop006.txt,conditioning_000888.png,target_000888.png
000889,L1311_2_crop016,L1311_2_crop016.png,L1311_2_crop016.png,L1311_2_crop016.txt,conditioning_000889.png,target_000889.png
000890,L302_0_crop001,L302_0_crop001.png,L302_0_crop001.png,L302_0_crop001.txt,conditioning_000890.png,target_000890.png
000891,L3122_2_crop016,L3122_2_crop016.png,L3122_2_crop016.png,L3122_2_crop016.txt,conditioning_000891.png,target_000891.png
000892,L311_0_crop026,L311_0_crop026.png,L311_0_crop026.png,L311_0_crop026.txt,conditioning_000892.png,target_000892.png
000893,L201_0_crop023,L201_0_crop023.png,L201_0_crop023.png,L201_0_crop023.txt,conditioning_000893.png,target_000893.png
000894,L213_1_crop002,L213_1_crop002.png,L213_1_crop002.png,L213_1_crop002.txt,conditioning_000894.png,target_000894.png
000895,L2312_2_crop006,L2312_2_crop006.png,L2312_2_crop006.png,L2312_2_crop006.txt,conditioning_000895.png,target_000895.png
000896,L123_0_crop029,L123_0_crop029.png,L123_0_crop029.png,L123_0_crop029.txt,conditioning_000896.png,target_000896.png
000897,L4322_2_crop019,L4322_2_crop019.png,L4322_2_crop019.png,L4322_2_crop019.txt,conditioning_000897.png,target_000897.png
000898,L313_2_crop003,L313_2_crop003.png,L313_2_crop003.png,L313_2_crop003.txt,conditioning_000898.png,target_000898.png
000899,L2b2_0_crop022,L2b2_0_crop022.png,L2b2_0_crop022.png,L2b2_0_crop022.txt,conditioning_000899.png,target_000899.png
000900,L123_1_crop002,L123_1_crop002.png,L123_1_crop002.png,L123_1_crop002.txt,conditioning_000900.png,target_000900.png
000901,L411_0_crop025,L411_0_crop025.png,L411_0_crop025.png,L411_0_crop025.txt,conditioning_000901.png,target_000901.png
000902,L3112_0_crop014,L3112_0_crop014.png,L3112_0_crop014.png,L3112_0_crop014.txt,conditioning_000902.png,target_000902.png
000903,L111_2_crop021,L111_2_crop021.png,L111_2_crop021.png,L111_2_crop021.txt,conditioning_000903.png,target_000903.png
000904,L311_1_crop008,L311_1_crop008.png,L311_1_crop008.png,L311_1_crop008.txt,conditioning_000904.png,target_000904.png
000905,L3122_1_crop014,L3122_1_crop014.png,L3122_1_crop014.png,L3122_1_crop014.txt,conditioning_000905.png,target_000905.png
000906,L424_0_crop027,L424_0_crop027.png,L424_0_crop027.png,L424_0_crop027.txt,conditioning_000906.png,target_000906.png
000907,L201_0_crop018,L201_0_crop018.png,L201_0_crop018.png,L201_0_crop018.txt,conditioning_000907.png,target_000907.png
000908,L3122_0_crop014,L3122_0_crop014.png,L3122_0_crop014.png,L3122_0_crop014.txt,conditioning_000908.png,target_000908.png
000909,L1311_1_crop006,L1311_1_crop006.png,L1311_1_crop006.png,L1311_1_crop006.txt,conditioning_000909.png,target_000909.png
000910,L212_2_crop006,L212_2_crop006.png,L212_2_crop006.png,L212_2_crop006.txt,conditioning_000910.png,target_000910.png
000911,L213_0_crop004,L213_0_crop004.png,L213_0_crop004.png,L213_0_crop004.txt,conditioning_000911.png,target_000911.png
000912,L123_0_crop028,L123_0_crop028.png,L123_0_crop028.png,L123_0_crop028.txt,conditioning_000912.png,target_000912.png
000913,L212_2_crop027,L212_2_crop027.png,L212_2_crop027.png,L212_2_crop027.txt,conditioning_000913.png,target_000913.png
000914,L332_0_crop016,L332_0_crop016.png,L332_0_crop016.png,L332_0_crop016.txt,conditioning_000914.png,target_000914.png
000915,L311_0_crop016,L311_0_crop016.png,L311_0_crop016.png,L311_0_crop016.txt,conditioning_000915.png,target_000915.png
000916,L2312_1_crop014,L2312_1_crop014.png,L2312_1_crop014.png,L2312_1_crop014.txt,conditioning_000916.png,target_000916.png
000917,L413_1_crop015,L413_1_crop015.png,L413_1_crop015.png,L413_1_crop015.txt,conditioning_000917.png,target_000917.png
000918,L413_1_crop004,L413_1_crop004.png,L413_1_crop004.png,L413_1_crop004.txt,conditioning_000918.png,target_000918.png
000919,L112_1_crop023,L112_1_crop023.png,L112_1_crop023.png,L112_1_crop023.txt,conditioning_000919.png,target_000919.png
000920,L404_0_crop013,L404_0_crop013.png,L404_0_crop013.png,L404_0_crop013.txt,conditioning_000920.png,target_000920.png
000921,L4322_0_crop007,L4322_0_crop007.png,L4322_0_crop007.png,L4322_0_crop007.txt,conditioning_000921.png,target_000921.png
000922,L332_2_crop020,L332_2_crop020.png,L332_2_crop020.png,L332_2_crop020.txt,conditioning_000922.png,target_000922.png
000923,L112_0_crop014,L112_0_crop014.png,L112_0_crop014.png,L112_0_crop014.txt,conditioning_000923.png,target_000923.png
000924,L201_2_crop004,L201_2_crop004.png,L201_2_crop004.png,L201_2_crop004.txt,conditioning_000924.png,target_000924.png
000925,L331_0_crop002,L331_0_crop002.png,L331_0_crop002.png,L331_0_crop002.txt,conditioning_000925.png,target_000925.png
000926,L133_0_crop019,L133_0_crop019.png,L133_0_crop019.png,L133_0_crop019.txt,conditioning_000926.png,target_000926.png
000927,L311_2_crop015,L311_2_crop015.png,L311_2_crop015.png,L311_2_crop015.txt,conditioning_000927.png,target_000927.png
000928,L1112_2_crop016,L1112_2_crop016.png,L1112_2_crop016.png,L1112_2_crop016.txt,conditioning_000928.png,target_000928.png
000929,L111_2_crop016,L111_2_crop016.png,L111_2_crop016.png,L111_2_crop016.txt,conditioning_000929.png,target_000929.png
000930,L312_1_crop021,L312_1_crop021.png,L312_1_crop021.png,L312_1_crop021.txt,conditioning_000930.png,target_000930.png
000931,L123_2_crop018,L123_2_crop018.png,L123_2_crop018.png,L123_2_crop018.txt,conditioning_000931.png,target_000931.png
000932,L303_2_crop010,L303_2_crop010.png,L303_2_crop010.png,L303_2_crop010.txt,conditioning_000932.png,target_000932.png
000933,L212_2_crop020,L212_2_crop020.png,L212_2_crop020.png,L212_2_crop020.txt,conditioning_000933.png,target_000933.png
000934,L403_2_crop013,L403_2_crop013.png,L403_2_crop013.png,L403_2_crop013.txt,conditioning_000934.png,target_000934.png
000935,L411_0_crop008,L411_0_crop008.png,L411_0_crop008.png,L411_0_crop008.txt,conditioning_000935.png,target_000935.png
000936,L3112_1_crop010,L3112_1_crop010.png,L3112_1_crop010.png,L3112_1_crop010.txt,conditioning_000936.png,target_000936.png
000937,L3112_2_crop016,L3112_2_crop016.png,L3112_2_crop016.png,L3112_2_crop016.txt,conditioning_000937.png,target_000937.png
000938,L3322_2_crop017,L3322_2_crop017.png,L3322_2_crop017.png,L3322_2_crop017.txt,conditioning_000938.png,target_000938.png
000939,L201_2_crop011,L201_2_crop011.png,L201_2_crop011.png,L201_2_crop011.txt,conditioning_000939.png,target_000939.png
000940,L2b2_2_crop014,L2b2_2_crop014.png,L2b2_2_crop014.png,L2b2_2_crop014.txt,conditioning_000940.png,target_000940.png
000941,L112_0_crop013,L112_0_crop013.png,L112_0_crop013.png,L112_0_crop013.txt,conditioning_000941.png,target_000941.png
000942,L213_0_crop030,L213_0_crop030.png,L213_0_crop030.png,L213_0_crop030.txt,conditioning_000942.png,target_000942.png
000943,L113_0_crop021,L113_0_crop021.png,L113_0_crop021.png,L113_0_crop021.txt,conditioning_000943.png,target_000943.png
000944,L2b2_0_crop028,L2b2_0_crop028.png,L2b2_0_crop028.png,L2b2_0_crop028.txt,conditioning_000944.png,target_000944.png
000945,L2312_2_crop003,L2312_2_crop003.png,L2312_2_crop003.png,L2312_2_crop003.txt,conditioning_000945.png,target_000945.png
000946,L313_2_crop004,L313_2_crop004.png,L313_2_crop004.png,L313_2_crop004.txt,conditioning_000946.png,target_000946.png
000947,L1112_2_crop013,L1112_2_crop013.png,L1112_2_crop013.png,L1112_2_crop013.txt,conditioning_000947.png,target_000947.png
000948,L3322_0_crop014,L3322_0_crop014.png,L3322_0_crop014.png,L3322_0_crop014.txt,conditioning_000948.png,target_000948.png
000949,L201_0_crop011,L201_0_crop011.png,L201_0_crop011.png,L201_0_crop011.txt,conditioning_000949.png,target_000949.png
000950,L3112_0_crop006,L3112_0_crop006.png,L3112_0_crop006.png,L3112_0_crop006.txt,conditioning_000950.png,target_000950.png
000951,L212_1_crop006,L212_1_crop006.png,L212_1_crop006.png,L212_1_crop006.txt,conditioning_000951.png,target_000951.png
000952,L332_1_crop020,L332_1_crop020.png,L332_1_crop020.png,L332_1_crop020.txt,conditioning_000952.png,target_000952.png
000953,L212_2_crop012,L212_2_crop012.png,L212_2_crop012.png,L212_2_crop012.txt,conditioning_000953.png,target_000953.png
000954,L112_1_crop011,L112_1_crop011.png,L112_1_crop011.png,L112_1_crop011.txt,conditioning_000954.png,target_000954.png
000955,L213_1_crop003,L213_1_crop003.png,L213_1_crop003.png,L213_1_crop003.txt,conditioning_000955.png,target_000955.png
000956,L112_0_crop038,L112_0_crop038.png,L112_0_crop038.png,L112_0_crop038.txt,conditioning_000956.png,target_000956.png
000957,L4322_1_crop018,L4322_1_crop018.png,L4322_1_crop018.png,L4322_1_crop018.txt,conditioning_000957.png,target_000957.png
000958,L212_0_crop021,L212_0_crop021.png,L212_0_crop021.png,L212_0_crop021.txt,conditioning_000958.png,target_000958.png
000959,L321_2_crop029,L321_2_crop029.png,L321_2_crop029.png,L321_2_crop029.txt,conditioning_000959.png,target_000959.png
000960,L1311_2_crop006,L1311_2_crop006.png,L1311_2_crop006.png,L1311_2_crop006.txt,conditioning_000960.png,target_000960.png
000961,L123_0_crop018,L123_0_crop018.png,L123_0_crop018.png,L123_0_crop018.txt,conditioning_000961.png,target_000961.png
000962,L424_0_crop014,L424_0_crop014.png,L424_0_crop014.png,L424_0_crop014.txt,conditioning_000962.png,target_000962.png
000963,L212_0_crop034,L212_0_crop034.png,L212_0_crop034.png,L212_0_crop034.txt,conditioning_000963.png,target_000963.png
000964,L4322_0_crop029,L4322_0_crop029.png,L4322_0_crop029.png,L4322_0_crop029.txt,conditioning_000964.png,target_000964.png
000965,L312_0_crop033,L312_0_crop033.png,L312_0_crop033.png,L312_0_crop033.txt,conditioning_000965.png,target_000965.png
000966,L123_0_crop023,L123_0_crop023.png,L123_0_crop023.png,L123_0_crop023.txt,conditioning_000966.png,target_000966.png
000967,L3322_0_crop009,L3322_0_crop009.png,L3322_0_crop009.png,L3322_0_crop009.txt,conditioning_000967.png,target_000967.png
000968,L321_2_crop019,L321_2_crop019.png,L321_2_crop019.png,L321_2_crop019.txt,conditioning_000968.png,target_000968.png
000969,L100_1_crop014,L100_1_crop014.png,L100_1_crop014.png,L100_1_crop014.txt,conditioning_000969.png,target_000969.png
000970,L404_0_crop022,L404_0_crop022.png,L404_0_crop022.png,L404_0_crop022.txt,conditioning_000970.png,target_000970.png
000971,L3322_0_crop016,L3322_0_crop016.png,L3322_0_crop016.png,L3322_0_crop016.txt,conditioning_000971.png,target_000971.png
000972,L201_1_crop010,L201_1_crop010.png,L201_1_crop010.png,L201_1_crop010.txt,conditioning_000972.png,target_000972.png
000973,L304_0_crop028,L304_0_crop028.png,L304_0_crop028.png,L304_0_crop028.txt,conditioning_000973.png,target_000973.png
000974,L2312_1_crop003,L2312_1_crop003.png,L2312_1_crop003.png,L2312_1_crop003.txt,conditioning_000974.png,target_000974.png
000975,L1311_2_crop019,L1311_2_crop019.png,L1311_2_crop019.png,L1311_2_crop019.txt,conditioning_000975.png,target_000975.png
000976,L223_0_crop026,L223_0_crop026.png,L223_0_crop026.png,L223_0_crop026.txt,conditioning_000976.png,target_000976.png
000977,L4322_1_crop007,L4322_1_crop007.png,L4322_1_crop007.png,L4322_1_crop007.txt,conditioning_000977.png,target_000977.png
000978,L312_1_crop006,L312_1_crop006.png,L312_1_crop006.png,L312_1_crop006.txt,conditioning_000978.png,target_000978.png
000979,L311_1_crop011,L311_1_crop011.png,L311_1_crop011.png,L311_1_crop011.txt,conditioning_000979.png,target_000979.png
000980,L313_1_crop001,L313_1_crop001.png,L313_1_crop001.png,L313_1_crop001.txt,conditioning_000980.png,target_000980.png
000981,L1311_0_crop008,L1311_0_crop008.png,L1311_0_crop008.png,L1311_0_crop008.txt,conditioning_000981.png,target_000981.png
000982,L302_0_crop022,L302_0_crop022.png,L302_0_crop022.png,L302_0_crop022.txt,conditioning_000982.png,target_000982.png
000983,L1112_0_crop016,L1112_0_crop016.png,L1112_0_crop016.png,L1112_0_crop016.txt,conditioning_000983.png,target_000983.png
000984,L3112_0_crop002,L3112_0_crop002.png,L3112_0_crop002.png,L3112_0_crop002.txt,conditioning_000984.png,target_000984.png
000985,L232_2_crop018,L232_2_crop018.png,L232_2_crop018.png,L232_2_crop018.txt,conditioning_000985.png,target_000985.png
000986,L133_1_crop011,L133_1_crop011.png,L133_1_crop011.png,L133_1_crop011.txt,conditioning_000986.png,target_000986.png
000987,L1311_2_crop015,L1311_2_crop015.png,L1311_2_crop015.png,L1311_2_crop015.txt,conditioning_000987.png,target_000987.png
000988,L112_1_crop003,L112_1_crop003.png,L112_1_crop003.png,L112_1_crop003.txt,conditioning_000988.png,target_000988.png
000989,L1112_0_crop030,L1112_0_crop030.png,L1112_0_crop030.png,L1112_0_crop030.txt,conditioning_000989.png,target_000989.png
000990,L1112_1_crop002,L1112_1_crop002.png,L1112_1_crop002.png,L1112_1_crop002.txt,conditioning_000990.png,target_000990.png
000991,L223_1_crop001,L223_1_crop001.png,L223_1_crop001.png,L223_1_crop001.txt,conditioning_000991.png,target_000991.png
000992,L304_1_crop003,L304_1_crop003.png,L304_1_crop003.png,L304_1_crop003.txt,conditioning_000992.png,target_000992.png
000993,L112_0_crop028,L112_0_crop028.png,L112_0_crop028.png,L112_0_crop028.txt,conditioning_000993.png,target_000993.png
000994,L2b2_1_crop014,L2b2_1_crop014.png,L2b2_1_crop014.png,L2b2_1_crop014.txt,conditioning_000994.png,target_000994.png
000995,L411_0_crop024,L411_0_crop024.png,L411_0_crop024.png,L411_0_crop024.txt,conditioning_000995.png,target_000995.png
000996,L321_0_crop019,L321_0_crop019.png,L321_0_crop019.png,L321_0_crop019.txt,conditioning_000996.png,target_000996.png
000997,L3122_0_crop027,L3122_0_crop027.png,L3122_0_crop027.png,L3122_0_crop027.txt,conditioning_000997.png,target_000997.png
000998,L112_1_crop027,L112_1_crop027.png,L112_1_crop027.png,L112_1_crop027.txt,conditioning_000998.png,target_000998.png
000999,L321_0_crop004,L321_0_crop004.png,L321_0_crop004.png,L321_0_crop004.txt,conditioning_000999.png,target_000999.png
001000,L113_1_crop017,L113_1_crop017.png,L113_1_crop017.png,L113_1_crop017.txt,conditioning_001000.png,target_001000.png
001001,L133_0_crop010,L133_0_crop010.png,L133_0_crop010.png,L133_0_crop010.txt,conditioning_001001.png,target_001001.png
001002,L133_2_crop004,L133_2_crop004.png,L133_2_crop004.png,L133_2_crop004.txt,conditioning_001002.png,target_001002.png
001003,L201_1_crop001,L201_1_crop001.png,L201_1_crop001.png,L201_1_crop001.txt,conditioning_001003.png,target_001003.png
001004,L321_0_crop025,L321_0_crop025.png,L321_0_crop025.png,L321_0_crop025.txt,conditioning_001004.png,target_001004.png
001005,L1112_0_crop003,L1112_0_crop003.png,L1112_0_crop003.png,L1112_0_crop003.txt,conditioning_001005.png,target_001005.png
001006,L112_2_crop016,L112_2_crop016.png,L112_2_crop016.png,L112_2_crop016.txt,conditioning_001006.png,target_001006.png
001007,L311_0_crop022,L311_0_crop022.png,L311_0_crop022.png,L311_0_crop022.txt,conditioning_001007.png,target_001007.png
